"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
10157,"ROI105","Dc4.1",3,378235.93,4.01,84.1,14.1,5,"vPC234"
10158,"ROI105","Dc4.2",3,371947.6,4.009,84.11,14.9,5,"vPC234"
10159,"ROI105","Dc4.3",3,362418.89,4.009,84.11,15.3,5,"vPC234"
10160,"ROI105","Dc2.2",1,355824.58,4.015,84.08,8.5,5,"vPC234"
10161,"ROI105","Dc2.3",1,351538.12,4.015,84.08,8.2,5,"vPC234"
10162,"ROI105","Dc5.3",4,343363.98,4.013,84.07,9.8,5,"vPC234"
10163,"ROI105","Dc5.2",4,342326.74,4.009,84.09,10.8,5,"vPC234"
10164,"ROI105","Dc5.1",4,324243.27,4.008,84.1,10.1,5,"vPC234"
10165,"ROI105","Dn3.2",18,317204.4,4.007,84.05,20,20,"vPC234"
10166,"ROI105","Dn3.3",18,312703.49,4.007,84.04,20,20,"vPC234"
10167,"ROI105","Dc2.1",1,311823.05,4.016,84.08,7.2,5,"vPC234"
10168,"ROI105","Dn3.1",18,299764.85,4.008,84.03,20,20,"vPC234"
10169,"ROI424","Dd5.2",9,2969656.63,4.03,83.97,12.2,15,"vPC234"
10170,"ROI424","Dn4.2",19,1978440.82,4.027,83.95,12.8,20,"vPC234"
10171,"ROI424","Dn4.3",19,1952801.5,4.027,83.94,10.7,20,"vPC234"
10172,"ROI424","Dn6.2",21,508653.73,4.029,83.98,16.2,20,"vPC234"
10173,"ROI424","Dn6.1",21,504966.91,4.028,83.98,15.5,20,"vPC234"
10174,"ROI424","Dn6.3",21,489281.25,4.029,83.99,15,7.4,"vPC234"
10175,"ROI18","Df2.1",13,3533411.29,1.497,21.73,20,20,"vPC236"
10176,"ROI18","Df1.1",12,3515649.45,1.509,21.75,20,20,"vPC236"
10177,"ROI18","Df1.3",12,3466540.24,1.511,21.75,20,20,"vPC236"
10178,"ROI18","Df1.2",12,3276343.65,1.51,21.73,20,20,"vPC236"
10179,"ROI18","Df2.2",13,2944195.82,1.496,21.73,20,20,"vPC236"
10180,"ROI18","Df2.3",13,2754458.33,1.499,21.72,20,20,"vPC236"
10181,"ROI18","Df3.1",14,3118431.8,1.504,21.73,20,20,"vPC236"
10182,"ROI18","Df3.2",14,2537440.58,1.502,21.73,20,20,"vPC236"
10183,"ROI18","Df3.3",14,2424861.39,1.504,21.73,20,20,"vPC236"
10184,"ROI18","Df4.3",15,1557813.05,1.497,21.71,20,20,"vPC236"
10185,"ROI18","Df4.2",15,1530555.12,1.5,21.72,20,20,"vPC236"
10186,"ROI18","Df4.1",15,1472703.47,1.496,21.7,20,20,"vPC236"
10187,"ROI18","Do4.1",25,1272904.11,1.505,21.97,20,20,"vPC236"
10188,"ROI18","Do5.3",26,1246375.95,1.493,21.97,20,20,"vPC236"
10189,"ROI18","Do4.2",25,1233717.45,1.501,21.97,20,20,"vPC236"
10190,"ROI18","Do4.3",25,1186138.7,1.501,21.97,20,20,"vPC236"
10191,"ROI18","Do5.1",26,1142136.84,1.492,21.96,20,20,"vPC236"
10192,"ROI18","Do3.3",24,1109400.2,1.501,21.96,20,20,"vPC236"
10193,"ROI18","Dc4.1",3,1053715.22,1.515,21.98,20,20,"vPC236"
10194,"ROI18","Do1.1",22,1031792.79,1.502,21.96,20,20,"vPC236"
10195,"ROI18","Do2.2",23,1005139.85,1.511,21.97,20,19.1,"vPC236"
10196,"ROI18","Do3.2",24,1005095.81,1.499,21.96,20,20,"vPC236"
10197,"ROI18","Do1.3",22,995348.17,1.509,21.96,20,20,"vPC236"
10198,"ROI18","Dc5.3",4,992891.29,1.503,21.99,20,20,"vPC236"
10199,"ROI18","Do3.1",24,987282.65,1.498,21.96,20,20,"vPC236"
10200,"ROI18","Dc5.2",4,981344.91,1.509,21.99,20,20,"vPC236"
10201,"ROI18","Dc4.2",3,976836,1.516,21.98,20,20,"vPC236"
10202,"ROI18","Dc5.1",4,974073.25,1.511,21.98,20,17.8,"vPC236"
10203,"ROI18","Dc4.3",3,950202.16,1.515,21.99,20,18.6,"vPC236"
10204,"ROI18","Do5.2",26,932664.24,1.508,21.97,20,20,"vPC236"
10205,"ROI18","Do2.3",23,928480.37,1.516,21.97,20,20,"vPC236"
10206,"ROI18","Do1.2",22,910669.55,1.505,21.97,20,20,"vPC236"
10207,"ROI18","Do7.2",28,899730.57,1.5,21.97,20,20,"vPC236"
10208,"ROI18","Do2.1",23,852831.9,1.507,21.97,20,20,"vPC236"
10209,"ROI18","Do7.1",28,824343.84,1.502,21.96,20,20,"vPC236"
10210,"ROI18","Do7.3",28,795385.3,1.505,21.96,20,20,"vPC236"
10211,"ROI18","Do6.3",27,768392.4,1.504,21.98,20,20,"vPC236"
10212,"ROI18","Do6.2",27,757564.68,1.497,21.97,20,20,"vPC236"
10213,"ROI18","Dd7.2",11,753041.56,1.501,21.98,20,20,"vPC236"
10214,"ROI18","Dc1.3",0,729693.31,1.505,21.98,20,20,"vPC236"
10215,"ROI18","Do6.1",27,717424.59,1.5,21.97,20,20,"vPC236"
10216,"ROI18","Dc1.2",0,713581.18,1.505,21.99,20,20,"vPC236"
10217,"ROI18","Dc1.1",0,703748.41,1.506,21.98,20,20,"vPC236"
10218,"ROI18","Dd7.3",11,697420.51,1.496,21.97,20,20,"vPC236"
10219,"ROI18","Dd2.3",6,692677.59,1.515,21.98,20,20,"vPC236"
10220,"ROI18","Dd2.2",6,679275.53,1.511,21.99,20,20,"vPC236"
10221,"ROI18","Dd2.1",6,674649.69,1.511,21.98,20,20,"vPC236"
10222,"ROI18","Dd1.3",5,673732.09,1.503,21.97,20,20,"vPC236"
10223,"ROI18","Dd1.1",5,668544.5,1.502,21.97,20,20,"vPC236"
10224,"ROI18","Dd6.1",10,661102.29,1.51,21.98,20,20,"vPC236"
10225,"ROI18","Dd7.1",11,656365.44,1.503,21.98,20,20,"vPC236"
10226,"ROI18","Dd6.2",10,656043.69,1.51,21.98,20,20,"vPC236"
10227,"ROI18","Dc2.2",1,652058.89,1.49,21.99,20,20,"vPC236"
10228,"ROI18","Dd4.3",8,650011.72,1.496,21.98,20,20,"vPC236"
10229,"ROI18","Dd6.3",10,646521.43,1.511,21.98,20,20,"vPC236"
10230,"ROI18","Dn5.3",20,645410.6,1.514,21.99,20,20,"vPC236"
10231,"ROI18","Dc2.3",1,643663.42,1.49,21.98,20,20,"vPC236"
10232,"ROI18","Dd5.1",9,629963.61,1.493,21.98,20,20,"vPC236"
10233,"ROI18","Dd5.3",9,624947.32,1.493,21.98,20,20,"vPC236"
10234,"ROI18","Dn5.1",20,622758.74,1.513,21.99,20,20,"vPC236"
10235,"ROI18","Dd1.2",5,618644.05,1.504,21.97,20,20,"vPC236"
10236,"ROI18","Dd4.1",8,615507.21,1.494,21.97,20,20,"vPC236"
10237,"ROI18","Dn5.2",20,612455.77,1.51,21.99,20,20,"vPC236"
10238,"ROI18","Dn2.3",17,606670.82,1.503,21.98,20,20,"vPC236"
10239,"ROI18","Dn2.1",17,606013.23,1.501,21.99,20,20,"vPC236"
10240,"ROI18","Dn2.2",17,593273.85,1.503,21.99,20,20,"vPC236"
10241,"ROI18","Dd5.2",9,586962.48,1.488,21.98,20,20,"vPC236"
10242,"ROI18","Dd4.2",8,586091.29,1.503,21.97,20,20,"vPC236"
10243,"ROI18","Dn1.1",16,567992.91,1.497,21.99,20,20,"vPC236"
10244,"ROI18","Dn1.3",16,533180.69,1.494,21.99,20,20,"vPC236"
10245,"ROI18","Dn1.2",16,531132.51,1.496,21.99,20,20,"vPC236"
10246,"ROI18","Dn4.3",19,514176.63,1.499,22,20,20,"vPC236"
10247,"ROI18","Dn4.1",19,474039.36,1.499,22.01,20,20,"vPC236"
10248,"ROI18","Dn4.2",19,453487.37,1.499,22.01,20,20,"vPC236"
10249,"ROI18","Dn6.3",21,453388.52,1.494,22,20,20,"vPC236"
10250,"ROI18","Dn6.1",21,424003.22,1.495,22,20,20,"vPC236"
10251,"ROI18","Dn6.2",21,411554.59,1.492,22.01,20,20,"vPC236"
10252,"ROI18","Dd3.3",7,404599.32,1.49,21.97,20,20,"vPC236"
10253,"ROI18","Dd3.1",7,397440.18,1.491,21.95,20,20,"vPC236"
10254,"ROI18","Dd3.2",7,385225.44,1.49,21.95,20,20,"vPC236"
10255,"ROI18","Dn3.1",18,213318.16,1.499,21.98,8.7,20,"vPC236"
10256,"ROI18","Dn3.2",18,201801.68,1.499,21.96,6.6,20,"vPC236"
10257,"ROI313","Df3.1",14,3516865.11,5.2,102.14,9,5,"vPC238"
10258,"ROI313","Df3.2",14,3311026.52,5.2,102.14,9,5.7,"vPC238"
10259,"ROI313","Df3.3",14,3293125.94,5.2,102.14,8.8,5,"vPC238"
10260,"ROI313","Df2.1",13,3274885.06,5.201,102.12,9.9,5.3,"vPC238"
10261,"ROI313","Df2.2",13,3105336.18,5.201,102.12,10.1,7.1,"vPC238"
10262,"ROI313","Df2.3",13,3026739.55,5.201,102.13,9.7,9.2,"vPC238"
10263,"ROI313","Df1.3",12,2753851.18,5.198,102.13,12.4,5,"vPC238"
10264,"ROI313","Df1.1",12,2726898.06,5.198,102.12,12.4,6.2,"vPC238"
10265,"ROI313","Df1.2",12,2678372.74,5.198,102.13,12.4,7.1,"vPC238"
10266,"ROI313","Df4.2",15,1889343.28,5.2,102.13,10.2,6.8,"vPC238"
10267,"ROI313","Df4.3",15,1833600.56,5.201,102.13,10.3,6.6,"vPC238"
10268,"ROI313","Df4.1",15,1820700.12,5.2,102.14,10.5,7.5,"vPC238"
10269,"ROI284","Df3.1",14,3510725.69,2.443,39.23,20,20,"vPC239"
10270,"ROI284","Df2.1",13,3338550.58,2.442,39.22,20,20,"vPC239"
10271,"ROI284","Df3.3",14,3276821.69,2.442,39.23,20,20,"vPC239"
10272,"ROI284","Df3.2",14,3249702.27,2.442,39.23,20,20,"vPC239"
10273,"ROI284","Df1.1",12,3215375.55,2.444,39.2,20,20,"vPC239"
10274,"ROI284","Df1.2",12,3212925.68,2.444,39.18,20,20,"vPC239"
10275,"ROI284","Df1.3",12,3184763.4,2.444,39.19,20,20,"vPC239"
10276,"ROI284","Df2.2",13,3134526.53,2.442,39.22,20,20,"vPC239"
10277,"ROI284","Df2.3",13,3050197.17,2.443,39.21,20,20,"vPC239"
10278,"ROI284","Df4.2",15,2792201.5,2.438,39.16,20,20,"vPC239"
10279,"ROI284","Df4.3",15,2649420.38,2.438,39.16,20,20,"vPC239"
10280,"ROI284","Df4.1",15,2579139.89,2.438,39.16,20,20,"vPC239"
10281,"ROI290","Df2.1",13,3490957.64,4.125,69.66,20,20,"vPC240"
10282,"ROI290","Df3.3",14,3321838.41,4.124,69.67,20,20,"vPC240"
10283,"ROI290","Df3.2",14,3309292.08,4.125,69.66,20,20,"vPC240"
10284,"ROI290","Df3.1",14,3243077.86,4.125,69.67,20,20,"vPC240"
10285,"ROI290","Df2.2",13,2996876.62,4.125,69.66,20,20,"vPC240"
10286,"ROI290","Df2.3",13,2963357.57,4.126,69.66,20,20,"vPC240"
10287,"ROI290","Df4.2",15,2828019.33,4.134,69.71,20,20,"vPC240"
10288,"ROI290","Df1.1",12,3224808.28,4.131,69.68,20,20,"vPC240"
10289,"ROI290","Df1.2",12,3256149.38,4.131,69.68,20,20,"vPC240"
10290,"ROI290","Df1.3",12,3190705.84,4.129,69.68,20,20,"vPC240"
10291,"ROI290","Df4.3",15,2418622.85,4.134,69.71,20,18.6,"vPC240"
10292,"ROI290","Df4.1",15,2411043.1,4.134,69.71,20,20,"vPC240"
10293,"ROI381","Df2.1",13,3485445.58,3.725,75.84,20,20,"vPC241"
10294,"ROI381","Df3.1",14,3195320.82,3.724,75.85,20,20,"vPC241"
10295,"ROI381","Df1.1",12,3174584.88,3.724,75.86,20,20,"vPC241"
10296,"ROI381","Df2.3",13,3137482.14,3.726,75.84,20,20,"vPC241"
10297,"ROI381","Df1.3",12,3112897.94,3.723,75.86,20,20,"vPC241"
10298,"ROI381","Df3.2",14,3044565.6,3.724,75.85,20,20,"vPC241"
10299,"ROI381","Df1.2",12,3043751.91,3.723,75.86,20,20,"vPC241"
10300,"ROI381","Df3.3",14,2989099.43,3.724,75.85,20,20,"vPC241"
10301,"ROI381","Df2.2",13,2975516.03,3.725,75.84,20,20,"vPC241"
10302,"ROI381","Df4.2",15,2370923.58,3.722,75.85,20,20,"vPC241"
10303,"ROI381","Df4.1",15,2272271.72,3.721,75.85,20,20,"vPC241"
10304,"ROI381","Df4.3",15,2241063.77,3.721,75.85,20,20,"vPC241"
10305,"ROI422","Do6.1",27,3461434.12,3.664,74.66,5,5.5,"vPC244"
10306,"ROI422","Do6.2",27,3109398.25,3.664,74.66,5,11.4,"vPC244"
10307,"ROI422","Do6.3",27,2929048.9,3.661,74.67,5,9.6,"vPC244"
10308,"ROI422","Dd3.3",7,2894808.46,3.658,74.88,19.7,20,"vPC244"
10309,"ROI422","Dd3.1",7,2778655.18,3.658,74.88,18.7,20,"vPC244"
10310,"ROI422","Dd3.2",7,2750071.08,3.658,74.89,20,20,"vPC244"
10311,"ROI422","Do5.1",26,2695437.56,3.663,74.64,5,5,"vPC244"
10312,"ROI422","Dd7.3",11,2602310.69,3.67,74.67,5,20,"vPC244"
10313,"ROI422","Df1.3",12,2256937.52,3.665,74.66,5,8.3,"vPC244"
10314,"ROI422","Dd4.1",8,2247468.71,3.67,74.66,5,17.7,"vPC244"
10315,"ROI422","Df1.1",12,2230150.16,3.666,74.67,5,7.5,"vPC244"
10316,"ROI422","Dd7.1",11,2059254.06,3.668,74.67,5,20,"vPC244"
10317,"ROI422","Df1.2",12,1990652.28,3.666,74.66,5,20,"vPC244"
10318,"ROI422","Dd5.1",9,1988425.1,3.672,74.67,5,20,"vPC244"
10319,"ROI422","Dd5.3",9,1974168.17,3.672,74.67,5,20,"vPC244"
10320,"ROI422","Dc1.2",0,1959977.76,3.669,74.6,5,20,"vPC244"
10321,"ROI422","Dc1.3",0,1934765.63,3.668,74.59,5,20,"vPC244"
10322,"ROI422","Dd1.3",5,1927163.57,3.665,74.69,5,20,"vPC244"
10323,"ROI422","Dc1.1",0,1919300.01,3.667,74.63,5,20,"vPC244"
10324,"ROI422","Dd7.2",11,1863840.73,3.668,74.67,5,20,"vPC244"
10325,"ROI422","Do5.2",26,1757012.04,3.665,74.66,5,20,"vPC244"
10326,"ROI422","Df4.1",15,1747996.22,3.666,74.67,5,14.7,"vPC244"
10327,"ROI422","Dn1.2",16,1747772.32,3.672,74.67,5,20,"vPC244"
10328,"ROI422","Do7.1",28,1737922.06,3.66,74.71,5,20,"vPC244"
10329,"ROI422","Do2.1",23,1694541.22,3.659,74.68,5,5,"vPC244"
10330,"ROI422","Df4.3",15,1689821.31,3.666,74.67,5,8,"vPC244"
10331,"ROI422","Do7.2",28,1688936.57,3.66,74.71,5,20,"vPC244"
10332,"ROI422","Do4.1",25,1658914.82,3.659,74.66,5,20,"vPC244"
10333,"ROI422","Dd2.2",6,1609132.16,3.665,74.71,5,20,"vPC244"
10334,"ROI422","Do2.3",23,1579973.27,3.659,74.68,5,5,"vPC244"
10335,"ROI422","Dd2.1",6,1573924.21,3.665,74.71,5,20,"vPC244"
10336,"ROI422","Dd2.3",6,1565562.91,3.664,74.71,5,20,"vPC244"
10337,"ROI422","Df3.1",14,1553620.26,3.665,74.67,5,20,"vPC244"
10338,"ROI422","Dd6.3",10,1517667.98,3.667,74.67,5,20,"vPC244"
10339,"ROI422","Dd6.1",10,1497429.29,3.666,74.67,5,20,"vPC244"
10340,"ROI422","Dd6.2",10,1492392.19,3.666,74.67,5,20,"vPC244"
10341,"ROI422","Dd4.3",8,1485579.12,3.667,74.66,5,20,"vPC244"
10342,"ROI422","Dn1.3",16,1473110.55,3.672,74.67,5,20,"vPC244"
10343,"ROI422","Df4.2",15,1463642.08,3.665,74.67,5,11.4,"vPC244"
10344,"ROI422","Do2.2",23,1437003.2,3.657,74.67,5,5,"vPC244"
10345,"ROI422","Df3.2",14,1411210.34,3.665,74.67,5,20,"vPC244"
10346,"ROI422","Dd1.1",5,1393413.32,3.667,74.69,5,20,"vPC244"
10347,"ROI422","Dn1.1",16,1377078.11,3.671,74.65,5,20,"vPC244"
10348,"ROI422","Do4.2",25,1352725.9,3.66,74.67,5,20,"vPC244"
10349,"ROI422","Df3.3",14,1319295.34,3.664,74.67,5,20,"vPC244"
10350,"ROI422","Dc5.1",4,1317863.34,3.659,74.58,13.3,20,"vPC244"
10351,"ROI422","Dd1.2",5,1316278.84,3.669,74.67,5,20,"vPC244"
10352,"ROI422","Df2.2",13,1287393.78,3.66,74.68,5,20,"vPC244"
10353,"ROI422","Dc2.2",1,1276793.56,3.666,74.51,20,20,"vPC244"
10354,"ROI422","Df2.1",13,1246584.75,3.66,74.67,5,20,"vPC244"
10355,"ROI422","Dc2.1",1,1454500.37,3.666,74.5,20,20,"vPC244"
10356,"ROI422","Dc5.2",4,1191403.98,3.66,74.57,12.9,20,"vPC244"
10357,"ROI422","Do4.3",25,1161893.88,3.659,74.67,5,8.5,"vPC244"
10358,"ROI422","Dc2.3",1,1142807.45,3.665,74.5,20,20,"vPC244"
10359,"ROI422","Dc3.3",2,1009395.61,3.668,74.58,8.1,20,"vPC244"
10360,"ROI422","Dc4.3",3,951046.16,3.659,74.57,9.9,20,"vPC244"
10361,"ROI422","Do1.1",22,948735.88,3.656,74.59,5,20,"vPC244"
10362,"ROI422","Do1.2",22,932104.77,3.656,74.61,5,20,"vPC244"
10363,"ROI422","Dc3.1",2,903823.9,3.667,74.6,5,14.5,"vPC244"
10364,"ROI422","Do1.3",22,886465.92,3.657,74.59,5,20,"vPC244"
10365,"ROI422","Dn4.1",19,818339.95,3.673,74.65,5,20,"vPC244"
10366,"ROI422","Do3.3",24,805385.04,3.659,74.62,5,20,"vPC244"
10367,"ROI422","Dc5.3",4,797248.98,3.663,74.65,7.1,20,"vPC244"
10368,"ROI422","Do3.2",24,730355.78,3.659,74.61,5,20,"vPC244"
10369,"ROI422","Dc3.2",2,719746.93,3.668,74.6,11.4,20,"vPC244"
10370,"ROI422","Do3.1",24,715523.69,3.659,74.61,5,20,"vPC244"
10371,"ROI422","Dc4.2",3,678944.4,3.66,74.6,5,15.3,"vPC244"
10372,"ROI422","Dn2.2",17,657032.6,3.665,74.67,5,20,"vPC244"
10373,"ROI422","Dn2.1",17,636565.72,3.666,74.67,5,20,"vPC244"
10374,"ROI422","Dc4.1",3,629544,3.66,74.61,5,16.5,"vPC244"
10375,"ROI422","Dn5.1",20,600276.13,3.666,74.67,5,20,"vPC244"
10376,"ROI422","Dn5.2",20,583854.71,3.669,74.68,5,20,"vPC244"
10377,"ROI422","Dn5.3",20,498534.86,3.666,74.69,5,20,"vPC244"
10378,"ROI422","Dn2.3",17,407320.42,3.666,74.68,5,20,"vPC244"
10379,"ROI422","Dn3.2",18,363518.84,3.658,74.72,18.7,20,"vPC244"
10380,"ROI422","Dn3.1",18,244159.67,3.658,74.71,7,20,"vPC244"
10381,"ROI422","Dn3.3",18,212691.78,3.658,74.69,5,20,"vPC244"
10382,"ROI13","Dn3.1",18,3460751.71,0.84,19.35,20,20,"vPC245"
10383,"ROI13","Dn3.3",18,3177266.95,0.84,19.36,16.5,20,"vPC245"
10384,"ROI13","Dn3.2",18,3176618.36,0.84,19.36,16.6,20,"vPC245"
10385,"ROI13","Do4.2",25,2711700.42,0.836,19.25,17.2,5,"vPC245"
10386,"ROI13","Do4.1",25,2652815.3,0.836,19.23,14.8,20,"vPC245"
10387,"ROI13","Do4.3",25,2588970.23,0.836,19.24,16.7,5,"vPC245"
10388,"ROI13","Do5.3",26,2544482.07,0.833,19.26,15.8,5,"vPC245"
10389,"ROI13","Do5.2",26,2455068.31,0.833,19.26,16.7,5,"vPC245"
10390,"ROI13","Dd3.1",7,2301654.21,0.837,19.24,17.3,5,"vPC245"
10391,"ROI13","Dd3.3",7,2295346.45,0.837,19.25,17.4,5,"vPC245"
10392,"ROI13","Do3.3",24,2287920.28,0.837,19.23,16.7,5,"vPC245"
10393,"ROI13","Dd3.2",7,2216482.61,0.837,19.25,17.7,5,"vPC245"
10394,"ROI13","Do5.1",26,2158262.84,0.833,19.26,13.9,5,"vPC245"
10395,"ROI13","Do3.1",24,2114658.24,0.836,19.24,16.7,5,"vPC245"
10396,"ROI13","Do2.2",23,2105672.89,0.836,19.23,16.3,8.9,"vPC245"
10397,"ROI13","Do3.2",24,2104620.61,0.836,19.24,16.6,5,"vPC245"
10398,"ROI13","Do1.3",22,2061117.14,0.837,19.21,16.4,11.4,"vPC245"
10399,"ROI13","Do1.1",22,2057970.79,0.837,19.22,16.8,5,"vPC245"
10400,"ROI13","Do1.2",22,2054413.91,0.837,19.22,16.4,9.1,"vPC245"
10401,"ROI13","Do2.1",23,1978466.66,0.836,19.23,17,5.4,"vPC245"
10402,"ROI13","Dc5.2",4,1894082.03,0.834,19.27,16.8,5,"vPC245"
10403,"ROI13","Dc5.1",4,1892495.5,0.834,19.26,16.2,9.6,"vPC245"
10404,"ROI13","Do2.3",23,1890583.05,0.837,19.23,16.1,5.2,"vPC245"
10405,"ROI13","Dc4.1",3,1889055.33,0.836,19.25,18.2,5,"vPC245"
10406,"ROI13","Dc5.3",4,1842629.05,0.833,19.28,16.2,5,"vPC245"
10407,"ROI13","Do7.2",28,1783274.6,0.833,19.26,15.3,5,"vPC245"
10408,"ROI13","Do7.1",28,1726096.18,0.833,19.25,16.2,5,"vPC245"
10409,"ROI13","Dc4.3",3,1649502.03,0.835,19.24,14.8,5,"vPC245"
10410,"ROI13","Do7.3",28,1608175.78,0.833,19.25,15.2,5.7,"vPC245"
10411,"ROI13","Dc4.2",3,1605607.85,0.836,19.24,14.9,5,"vPC245"
10412,"ROI13","Do6.3",27,1587892.3,0.834,19.25,17.1,7.6,"vPC245"
10413,"ROI13","Do6.2",27,1565857.21,0.832,19.27,16.2,5,"vPC245"
10414,"ROI13","Dd7.2",11,1527372.03,0.832,19.29,18.9,13.4,"vPC245"
10415,"ROI13","Df2.1",13,1492406.04,0.835,19.3,20,20,"vPC245"
10416,"ROI13","Dd1.3",5,1491626.15,0.832,19.28,19.9,18.7,"vPC245"
10417,"ROI13","Do6.1",27,1468857.46,0.832,19.26,15.4,5,"vPC245"
10418,"ROI13","Dd7.3",11,1423343.99,0.831,19.3,19.4,11.8,"vPC245"
10419,"ROI13","Dd7.1",11,1419649.33,0.832,19.28,18.7,7.9,"vPC245"
10420,"ROI13","Dc2.3",1,1414646.18,0.83,19.29,18.3,11.2,"vPC245"
10421,"ROI13","Dc2.1",1,1408253.05,0.83,19.3,18.5,11.5,"vPC245"
10422,"ROI13","Df2.2",13,1399823.47,0.835,19.3,20,20,"vPC245"
10423,"ROI13","Dc2.2",1,1395500.76,0.831,19.29,18.3,9.4,"vPC245"
10424,"ROI13","Dc1.3",0,1372216.08,0.83,19.29,14.7,6.7,"vPC245"
10425,"ROI13","Dd1.1",5,1366060.08,0.832,19.29,19.7,14.5,"vPC245"
10426,"ROI13","Dc1.2",0,1348782.21,0.83,19.29,14.4,5,"vPC245"
10427,"ROI13","Dn2.3",17,1344203.38,0.832,19.33,20,20,"vPC245"
10428,"ROI13","Dc1.1",0,1340009.12,0.83,19.28,14.4,6,"vPC245"
10429,"ROI13","Dd2.3",6,1325964.55,0.834,19.26,17.4,12.7,"vPC245"
10430,"ROI13","Dd2.1",6,1310159.34,0.833,19.28,17.6,12.8,"vPC245"
10431,"ROI13","Dd4.3",8,1292649.15,0.831,19.29,17.3,11.2,"vPC245"
10432,"ROI13","Dd2.2",6,1281686.94,0.833,19.28,17.7,9.3,"vPC245"
10433,"ROI13","Df4.2",15,1279380.36,0.832,19.32,17.5,20,"vPC245"
10434,"ROI13","Dn2.2",17,1271320.05,0.832,19.33,17.5,20,"vPC245"
10435,"ROI13","Dd6.2",10,1266729,0.833,19.28,16.9,11.4,"vPC245"
10436,"ROI13","Dd6.1",10,1257250.66,0.834,19.28,17.5,12.3,"vPC245"
10437,"ROI13","Dd5.1",9,1248887.59,0.829,19.31,20,10.5,"vPC245"
10438,"ROI13","Dd5.3",9,1246309.58,0.829,19.31,20,11.4,"vPC245"
10439,"ROI13","Dc3.1",2,1244207.06,0.828,19.3,17.5,5,"vPC245"
10440,"ROI13","Df4.3",15,1233558.21,0.832,19.33,17.1,20,"vPC245"
10441,"ROI13","Dn2.1",17,1230645.15,0.832,19.33,16,20,"vPC245"
10442,"ROI13","Df4.1",15,1230171.75,0.832,19.33,17.7,20,"vPC245"
10443,"ROI13","Dd1.2",5,1222555.36,0.832,19.29,20,10,"vPC245"
10444,"ROI13","Dc3.3",2,1213557.87,0.827,19.3,16.7,5,"vPC245"
10445,"ROI13","Df2.3",13,1188154.42,0.835,19.29,20,20,"vPC245"
10446,"ROI13","Dd6.3",10,1179345.21,0.834,19.27,16.7,5,"vPC245"
10447,"ROI13","Dd5.2",9,1172382.14,0.829,19.33,20,15.8,"vPC245"
10448,"ROI13","Dn5.3",20,1166145.95,0.831,19.32,18,20,"vPC245"
10449,"ROI13","Dd4.1",8,1166069.77,0.83,19.3,16.4,5,"vPC245"
10450,"ROI13","Dn5.1",20,1163173.79,0.831,19.33,18.1,20,"vPC245"
10451,"ROI13","Dn1.1",16,1162067.2,0.828,19.34,20,20,"vPC245"
10452,"ROI13","Dc3.2",2,1143963.42,0.828,19.31,16.2,5,"vPC245"
10453,"ROI13","Dn5.2",20,1132703.43,0.83,19.34,17.8,20,"vPC245"
10454,"ROI13","Df1.1",12,1113435.16,0.835,19.34,20,20,"vPC245"
10455,"ROI13","Dn4.1",19,1104814.11,0.828,19.37,20,20,"vPC245"
10456,"ROI13","Dn1.3",16,1089108.92,0.827,19.35,20,20,"vPC245"
10457,"ROI13","Dn1.2",16,1087534.65,0.827,19.34,20,20,"vPC245"
10458,"ROI13","Dd4.2",8,1069637.92,0.831,19.28,15.8,5,"vPC245"
10459,"ROI13","Dn4.2",19,1055265.34,0.828,19.37,20,20,"vPC245"
10460,"ROI13","Df1.3",12,1052732.72,0.834,19.34,20,20,"vPC245"
10461,"ROI13","Dn4.3",19,1001159.56,0.828,19.37,20,20,"vPC245"
10462,"ROI13","Dn6.3",21,852152.45,0.825,19.38,19.8,20,"vPC245"
10463,"ROI13","Dn6.2",21,851215.28,0.825,19.38,19.9,20,"vPC245"
10464,"ROI13","Df1.2",12,850743.75,0.834,19.33,20,20,"vPC245"
10465,"ROI13","Df3.1",14,846178.72,0.834,19.33,15.9,20,"vPC245"
10466,"ROI13","Dn6.1",21,843636.68,0.826,19.38,19.6,20,"vPC245"
10467,"ROI13","Df3.2",14,831715.71,0.834,19.33,16.8,20,"vPC245"
10468,"ROI13","Df3.3",14,816323.32,0.833,19.33,17.2,20,"vPC245"
10469,"ROI119","Do2.2",23,3457300.55,5.249,71.61,20,10.3,"vPC246"
10470,"ROI119","Do3.3",24,3696732.88,5.251,71.61,20,8.3,"vPC246"
10471,"ROI119","Do1.1",22,3476031.05,5.252,71.61,20,8.7,"vPC246"
10472,"ROI119","Do1.3",22,3447520.43,5.253,71.61,20,9.3,"vPC246"
10473,"ROI119","Do2.1",23,3409883.23,5.25,71.61,20,11.1,"vPC246"
10474,"ROI119","Do3.1",24,3379272.35,5.251,71.61,20,6.2,"vPC246"
10475,"ROI119","Do3.2",24,3387060.1,5.252,71.62,19.9,7.7,"vPC246"
10476,"ROI119","Do2.3",23,3357329.98,5.251,71.61,20,11.9,"vPC246"
10477,"ROI119","Do1.2",22,3364720.07,5.252,71.61,20,6.1,"vPC246"
10478,"ROI119","Do5.2",26,1891037.49,5.258,71.64,20,16.6,"vPC246"
