"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
6221,"ROI20","Dc5.2","33",3194698.51,1.619,25.77,16.9,20,"vPC247"
6222,"ROI20","Dn1.1","16",3194410.02,1.597,25.86,20,20,"vPC62"
6223,"ROI50","Df2.2","42",3193985.68,3.676,65.67,9.7,20,"vPC58"
6224,"ROI12","Do4.3","83",3193711.8,0.929,19.13,16.8,20,"vPC251"
6226,"ROI47","Dn3.1","18",3191452.85,3.728,61.96,15.6,20,"vPC19"
6227,"ROI47","Do7.1","28",3190214.07,3.711,61.93,5,20,"vPC95"
6228,"ROI14","Do7.2","57",3188968.39,0.856,20.02,19.3,5.9,"vPC179"
6229,"ROI12","Do5.3","84",3186891.28,0.924,19.14,17.6,20,"vPC251"
6230,"ROI128","Dd4.2","37",3185001.12,7.259,130.69,20,13.6,"vPC210"
6231,"ROI52","Dn3.3","76",3593484.74,3.591,64.27,20,20,"vPC49"
6232,"ROI284","Df1.3","70",3184763.4,2.444,39.19,20,20,"vPC239"
6234,"ROI29","Dc1.1","0",3184233.49,2.261,35.26,20,10.6,"vPC117"
6235,"ROI319","Do5.2","55",3183393.69,2.322,30.54,20,20,"vPC155"
6236,"ROI26","Dc1.3","58",3182742.61,1.293,30.24,14.6,20,"vPC78"
6238,"ROI50","Dd3.3","65",3180362.35,3.676,65.67,8.7,5,"vPC58"
6239,"ROI25","Do2.1","23",3180316.04,2.028,27.96,20,20,"vPC213"
6240,"ROI132","Df4.3","73",3179665.61,5.339,130.71,20,20,"vPC149"
6241,"ROI51","Df1.1","12",3179642.52,3.602,63.88,5,20,"vPC100"
6243,"ROI19","Dc1.1","0",3178982.32,1.311,23.5,20,20,"vPC128"
6244,"ROI47","Dn5.2","49",3177624.15,3.718,61.96,5,5,"vPC95"
6245,"ROI13","Dn3.3","76",3177266.95,0.84,19.36,16.5,20,"vPC245"
6246,"ROI51","Dd4.3","66",3176862.15,3.602,63.84,5,20,"vPC100"
6247,"ROI13","Dn3.2","47",3176618.36,0.84,19.36,16.6,20,"vPC245"
6248,"ROI39","Dc1.1","0",3176518.26,3.794,56.38,20,5,"vPC48"
6249,"ROI425","Dn4.1","19",3176308.29,0.962,15.58,17.9,20,"vPC249"
6250,"ROI39","Df3.3","72",3175212.69,3.892,56.69,20,20,"vPC254"
6251,"ROI181","Dn3.1","18",3944427.59,4.251,104.21,20,20,"vPC204"
6252,"ROI9","Do4.1","25",3175047.82,1.004,19.67,9.3,20,"vPC61"
6253,"ROI381","Df1.1","12",3174584.88,3.724,75.86,20,20,"vPC241"
6254,"ROI351","Df3.1","14",3173981.25,0.778,16.41,5.2,12.6,"vPC161"
6255,"ROI27","Do2.3","81",3173705.45,1.311,32.48,20,20,"vPC198"
6256,"ROI276","Df3.1","14",3172626.57,1.933,32.79,20,20,"vPC265"
6257,"ROI26","Dc3.2","31",3172394.34,1.322,30.61,20,20,"vPC164"
6259,"ROI26","Dn5.3","78",3171757.07,1.297,30.26,5,20,"vPC78"
6260,"ROI73","Do1.2","51",3171711.74,3.788,71.63,5,20,"vPC47"
6261,"ROI47","Do7.2","57",3171540.81,3.711,61.95,5,20,"vPC95"
6262,"ROI77","Dc3.3","60",3171277.13,3.747,74.41,5,20,"vPC250"
6263,"ROI132","Do6.3","85",3170969.78,5.345,130.72,20,20,"vPC149"
6264,"ROI81","Dc2.1","1",3170426.65,3.38,73.6,17.3,5,"vPC28"
6265,"ROI20","Do3.2","53",3170361.13,1.622,25.82,14.5,16.6,"vPC247"
6266,"ROI19","Dd4.1","8",3170225.1,1.31,23.51,20,20,"vPC128"
6267,"ROI54","Dn5.1","20",3170006.16,3.309,49.21,5,13.6,"vPC77"
6268,"ROI81","Do4.2","54",3169787.31,3.359,73.63,5,20,"vPC136"
6269,"ROI382","Dc5.3","62",3169058.96,3.716,60.98,6.6,20,"vPC182"
6270,"ROI73","Dd6.3","68",3168790.73,3.82,71.6,10.8,20,"vPC158"
6271,"ROI422","Dc5.2","33",3167598.28,3.678,74.69,10.5,20,"vPC32"
6272,"ROI27","Df1.1","12",3167488.92,1.279,32.83,20,20,"vPC162"
6273,"ROI101","Dd3.3","65",3167390.29,4.101,79.11,14.2,14.5,"vPC14"
6274,"ROI49","Dn1.1","16",3166898.3,3.727,64,20,20,"vPC107"
6275,"ROI46","Dd2.3","64",3165986.02,3.797,62.71,5,5,"vPC130"
6276,"ROI112","Dn3.2","47",3165850.47,4.484,98.05,15.1,20,"vPC6"
6277,"ROI382","Dc2.3","59",3163699.94,3.713,60.99,5.9,20,"vPC182"
6278,"ROI507","Df2.3","71",3163472.05,3.263,77.63,20,20,"vPC109"
6279,"ROI32","Dd4.1","8",3163283.78,2.766,26.41,17.8,5,"vPC99"
6280,"ROI39","Dc4.2","32",3162308.21,3.885,56.42,20,20,"vPC124"
6281,"ROI425","Dn4.2","48",3162179.28,0.962,15.58,19.7,20,"vPC249"
6282,"ROI77","Dc3.1","2",3160975.96,3.747,74.42,5,20,"vPC250"
6283,"ROI51","Dn3.3","76",3608906.39,3.643,63.9,8.4,20,"vPC20"
6285,"ROI103","Dd3.3","65",3646964.56,3.523,81.27,20,20,"vPC261"
6286,"ROI132","Df4.2","44",3160088.54,5.34,130.71,20,20,"vPC149"
6287,"ROI132","Do1.2","51",3159862.28,5.37,130.77,19.9,20,"vPC268"
6288,"ROI48","Do1.1","22",3159027.25,3.641,62.67,5.2,20,"vPC97"
6289,"ROI37","Dc5.2","33",3156292.7,3.195,54.54,5,8.3,"vPC159"
6290,"ROI77","Dd1.2","34",3155113.83,3.71,74.53,16.1,5,"vPC222"
6293,"ROI79","Dc3.3","60",3151657.12,3.392,71.1,5,5,"vPC57"
6294,"ROI54","Dc3.1","2",3151627.07,3.309,49.19,5,14.8,"vPC77"
6295,"ROI309","Df2.3","71",3149411.86,4.501,100.24,20,20,"vPC217"
6296,"ROI19","Dd6.2","39",3148999.47,1.314,23.51,20,20,"vPC128"
6297,"ROI12","Do5.2","55",3147976.03,0.932,19.14,20,20,"vPC251"
6298,"ROI27","Do5.3","84",3147230.7,1.307,32.48,20,20,"vPC198"
6299,"ROI92","Df4.2","44",3147201.78,3.382,77.79,20,20,"vPC29"
6300,"ROI77","Do6.2","56",3146425.61,3.701,74.64,5,5,"vPC222"
6301,"ROI55","Dc4.3","61",3143992.57,3.522,64.19,20,20,"vPC41"
6302,"ROI50","Df2.3","71",3143352.18,3.677,65.66,9.5,20,"vPC58"
6303,"ROI78","Dc3.2","31",3142650.76,3.393,71.11,5,8.3,"vPC57"
6304,"ROI382","Dc5.2","33",3142281.12,3.716,60.97,7.6,20,"vPC182"
6305,"ROI25","Dn5.2","49",3140909.48,2.057,27.97,20,20,"vPC42"
6306,"ROI32","Dd6.2","39",3140126.94,2.771,26.4,18.3,5,"vPC99"
6307,"ROI39","Df3.3","72",3139689.65,3.792,56.57,20,20,"vPC48"
6308,"ROI37","Dc5.1","4",3139021.45,3.197,54.54,5,6.7,"vPC159"
6309,"ROI19","Dd6.1","10",3138915.61,1.314,23.51,20,20,"vPC128"
6311,"ROI381","Df2.3","71",3137482.14,3.726,75.84,20,20,"vPC241"
6313,"ROI51","Do2.2","52",4222408.14,3.615,63.62,5,5,"vPC100"
6314,"ROI58","Dc3.2","31",3135157.1,4.027,64.38,11.5,5,"vPC63"
6315,"ROI284","Df2.2","42",3134526.53,2.442,39.22,20,20,"vPC239"
6316,"ROI53","Dn5.1","20",3132861.98,3.348,49.78,5,5,"vPC1"
6317,"ROI79","Dc2.1","1",3132850.07,3.354,71.13,5,18.1,"vPC262"
6318,"ROI20","Dn2.3","75",3132631.32,1.602,25.85,20,20,"vPC62"
6319,"ROI14","Do3.1","24",3132477.04,0.857,20.01,17.7,14.6,"vPC179"
6320,"ROI382","Dc2.2","30",3132145.84,3.714,60.99,5.9,20,"vPC182"
6321,"ROI25","Dn6.1","21",3131443.85,2.051,27.98,20,20,"vPC42"
6323,"ROI379","Dn6.3","79",3131235.38,3.517,66.56,20,20,"vPC186"
6324,"ROI19","Df3.1","14",3131079.43,1.313,23.51,20,20,"vPC128"
6325,"ROI44","Dn3.3","76",3689353.89,3.881,62.5,13.4,20,"vPC126"
6326,"ROI81","Df4.3","73",3130190.37,3.365,73.63,5,20,"vPC136"
6328,"ROI14","Do3.2","53",3129544.46,0.857,20.01,17.5,12.3,"vPC179"
6329,"ROI28","Dd7.3","69",3128163.28,2.316,34.86,20,20,"vPC76"
6330,"ROI132","Do7.1","28",3128121.8,5.344,130.71,20,20,"vPC149"
6331,"ROI93","Df4.3","73",3126922.8,3.267,77.66,19.5,20,"vPC109"
6332,"ROI39","Dn6.2","50",3126514.63,3.811,56.63,20,20,"vPC71"
6333,"ROI28","Dd5.3","67",3125950.2,2.314,34.87,20,20,"vPC76"
6334,"ROI275","Df4.3","73",3124534.2,1.904,30.53,20,20,"vPC205"
6335,"ROI142","Dn4.2","48",3124322.05,1.13,24.12,18,20,"vPC168"
6336,"ROI77","Dd4.3","66",3124034.71,3.708,74.54,17.8,5,"vPC222"
6338,"ROI74","Dn3.2","47",3119981.37,3.784,72.78,20,20,"vPC8"
6339,"ROI351","Df3.2","43",3119160.17,0.777,16.43,5.9,19.2,"vPC161"
6340,"ROI100","Dd1.3","63",3118094.04,3.965,77.73,8.6,20,"vPC220"
6341,"ROI77","Dc3.1","2",3117376.65,3.709,74.47,5,20,"vPC222"
6342,"ROI77","Do3.3","82",3116804.42,3.736,74.38,5,8.5,"vPC22"
6343,"ROI79","Dc1.3","58",3115464.74,3.36,71.15,5,11.8,"vPC262"
6344,"ROI68","Dn5.3","78",3114910.93,3.862,71.02,8.3,20,"vPC36"
6345,"ROI49","Dn1.3","74",3114653.14,3.729,64,16.6,20,"vPC107"
6346,"ROI106","Do3.3","82",3114121.78,3.755,82.93,17.7,5,"vPC80"
6347,"ROI52","Dn3.2","47",3491301.07,3.591,64.28,20,16.9,"vPC49"
6348,"ROI381","Df1.3","70",3112897.94,3.723,75.86,20,20,"vPC241"
6349,"ROI297","Df3.3","72",3112891.14,3.321,76.36,20,20,"vPC256"
6351,"ROI87","Dn5.3","78",3109748.66,3.166,74.89,19.1,20,"vPC233"
6352,"ROI422","Do6.2","56",3109398.25,3.664,74.66,5,11.4,"vPC244"
6353,"ROI9","Do4.3","83",3108627.14,1.002,19.67,9.4,20,"vPC61"
6354,"ROI379","Dn6.1","21",3108317.32,3.518,66.56,20,20,"vPC186"
6355,"ROI55","Dc2.2","30",3108310.66,3.524,64.2,19.7,20,"vPC41"
6356,"ROI275","Df4.1","15",3108136.35,1.904,30.53,20,20,"vPC205"
6357,"ROI382","Dc2.1","1",3108094.18,3.713,60.99,6.2,20,"vPC182"
6359,"ROI310","Df3.2","43",3107640.59,4.85,102.73,7.5,9.2,"vPC259"
6360,"ROI39","Dn2.2","46",3106978.41,3.852,56.7,20,5,"vPC84"
6361,"ROI128","Dd1.1","5",3106704.33,7.242,130.45,20,14.7,"vPC210"
6362,"ROI383","Df3.2","43",3105717.12,3.66,61.77,20,20,"vPC263"
6363,"ROI132","Df4.1","15",3105664.1,5.339,130.72,20,20,"vPC149"
6364,"ROI313","Df2.2","42",3105336.18,5.201,102.12,10.1,7.1,"vPC238"
6365,"ROI425","Dn2.2","46",3105271.25,0.965,15.58,18.1,20,"vPC249"
6367,"ROI19","Df1.3","70",3103905.46,1.313,23.51,20,20,"vPC128"
6368,"ROI39","Dn6.3","79",3103569.86,3.812,56.63,20,20,"vPC71"
6369,"ROI58","Do3.3","82",3103540.71,4.001,64.88,20,5,"vPC269"
6370,"ROI44","Dn2.3","75",3102506.88,3.88,62.51,8.5,20,"vPC126"
6373,"ROI106","Dn3.3","76",3101939.98,3.768,83.55,9.6,18.9,"vPC24"
6374,"ROI425","Dn2.1","17",3101611.42,0.966,15.58,18,20,"vPC249"
6375,"ROI309","Df1.3","70",3100820.35,4.527,100.07,20,17.2,"vPC266"
6376,"ROI20","Do3.1","24",3100718.27,1.622,25.82,13.6,20,"vPC247"
6377,"ROI39","Dc5.2","33",3100135.11,3.728,56.52,20,20,"vPC252"
6378,"ROI9","Do5.3","84",3099641.89,0.996,19.67,8.8,20,"vPC61"
6379,"ROI19","Dd1.1","5",3099580.27,1.312,23.51,20,20,"vPC128"
6380,"ROI26","Dd1.3","63",3099447.47,1.297,30.21,11,20,"vPC78"
6381,"ROI310","Df3.3","72",3098526.27,4.85,102.73,7.6,7.7,"vPC259"
6382,"ROI39","Df3.2","43",3098452.31,3.892,56.69,19.8,20,"vPC254"
6383,"ROI87","Dn5.1","20",3096825.74,3.165,74.88,20,20,"vPC233"
6384,"ROI132","Do6.2","56",3095787.76,5.342,130.71,20,20,"vPC149"
6386,"ROI26","Dn1.3","74",3094301.8,1.353,30.5,20,20,"vPC74"
6387,"ROI56","Dn5.3","78",3093517.54,3.505,64.44,20,20,"vPC21"
6388,"ROI49","Do5.2","55",3091680.99,3.721,64.09,20,20,"vPC107"
6389,"ROI73","Do5.2","55",3089552.7,3.8,71.59,5,20,"vPC47"
6390,"ROI39","Dc1.2","29",3087842.52,3.794,56.38,19.8,5,"vPC48"
6392,"ROI383","Df2.1","13",3087091.95,3.66,61.76,20,20,"vPC263"
6394,"ROI26","Dc2.3","59",3086133.69,1.324,30.6,20,20,"vPC164"
6395,"ROI81","Dn1.2","45",3084889.77,3.379,73.6,5,20,"vPC28"
6396,"ROI20","Do1.2","51",3084479.83,1.623,25.82,13,12,"vPC247"
6397,"ROI26","Dc1.2","29",3084374.91,1.293,30.26,13.7,20,"vPC78"
6398,"ROI27","Df2.2","42",3083890.87,1.281,32.83,20,20,"vPC162"
6399,"ROI58","Df2.3","71",3083730.96,4.029,64.38,9,20,"vPC63"
6400,"ROI132","Dc5.3","62",3083653.32,5.367,130.75,18.6,20,"vPC268"
6401,"ROI297","Df3.2","43",3083624.23,3.322,76.35,20,20,"vPC256"
6402,"ROI104","Dd4.1","8",3083165.52,3.969,83,6.4,5.3,"vPC258"
6405,"ROI82","Df2.2","42",3082075.31,3.425,73.02,5,20,"vPC111"
6406,"ROI142","Dn4.3","77",3298707.77,1.13,24.11,16,20,"vPC168"
6408,"ROI188","Do5.3","84",3080437.96,2.206,31.8,10.9,11,"vPC271"
6409,"ROI20","Do1.3","80",3080339.57,1.624,25.8,12.7,13.7,"vPC247"
6410,"ROI56","Dn5.2","49",3079733.81,3.506,64.45,20,20,"vPC21"
6411,"ROI39","Df4.1","15",3079617.96,3.846,56.64,20,20,"vPC84"
6412,"ROI50","Dc1.3","58",3079478.55,3.654,64.52,11.8,20,"vPC85"
6413,"ROI56","Dn5.1","20",3078404.55,3.504,64.43,20,20,"vPC21"
6416,"ROI106","Do7.3","86",3076549.17,3.788,83.56,5,5,"vPC143"
6417,"ROI260","Dn5.3","78",3076229.48,1.468,31.71,7.4,20,"vPC139"
6419,"ROI260","Dn5.2","49",3074610.23,1.468,31.71,6.9,20,"vPC139"
6420,"ROI61","Dd6.1","10",3074491.54,4.203,63.64,20,18.6,"vPC272"
6422,"ROI260","Dn5.1","20",3074078.97,1.467,31.71,6.9,20,"vPC139"
6423,"ROI79","Dc5.2","33",3074055.15,3.381,71.11,5,9.9,"vPC57"
6424,"ROI51","Dd4.1","8",3073796.86,3.666,63.7,5,20,"vPC110"
6425,"ROI52","Dn3.1","18",3460437.31,3.592,64.27,20,20,"vPC49"
6427,"ROI25","Dn6.2","50",3072326.34,2.05,27.99,20,20,"vPC42"
6428,"ROI32","Do2.1","23",3071989.74,2.809,26.31,13.8,7.4,"vPC184"
6429,"ROI58","Df2.1","13",3071980.54,4.029,64.38,8.2,11.2,"vPC63"
6431,"ROI141","Dn6.1","21",3070800.68,1.091,22.59,9.2,20,"vPC121"
6432,"ROI61","Dd6.2","39",3066913.54,4.203,63.64,20,20,"vPC272"
6433,"ROI507","Dn2.2","46",3066891.6,3.248,77.67,19.6,20,"vPC273"
6434,"ROI26","Df3.2","43",3066625.84,1.297,30.22,10.5,20,"vPC78"
6435,"ROI188","Do5.3","84",3065642.32,2.176,31.81,9.8,7.2,"vPC274"
6436,"ROI73","Do1.1","22",3064090.02,3.789,71.63,5,20,"vPC47"
6438,"ROI26","Dd4.2","37",3062456.87,1.296,30.22,12.4,20,"vPC78"
6439,"ROI104","Dd4.2","37",3062361.42,3.968,82.99,6.3,10.2,"vPC258"
6441,"ROI193","Do6.1","27",3060511.63,2.601,41.29,20,20,"vPC73"
6442,"ROI68","Dc2.1","1",3058198.73,3.853,71.04,7.5,20,"vPC36"
6443,"ROI77","Dd1.3","63",3057129.32,3.706,74.53,9,20,"vPC222"
6444,"ROI131","Df3.1","14",3056768.83,5.333,128.95,19.8,20,"vPC138"
6445,"ROI73","Do5.3","84",3056077.87,3.812,70.97,20,20,"vPC180"
6446,"ROI68","Dc2.3","59",3055558.87,3.851,71.05,7.4,20,"vPC36"
6447,"ROI106","Dn3.2","47",3054139.06,3.768,83.54,9.2,19.2,"vPC24"
6448,"ROI34","Dc5.3","62",3053651.38,2.803,41.43,9.8,20,"vPC275"
6449,"ROI49","Dn2.3","75",3051867.99,3.723,63.98,20,20,"vPC107"
6450,"ROI49","Dd1.2","34",3050929.99,3.74,64.03,8.3,20,"vPC188"
6451,"ROI82","Do6.3","85",3050437.48,3.428,73,5,5,"vPC111"
6453,"ROI284","Df2.3","71",3050197.17,2.443,39.21,20,20,"vPC239"
6454,"ROI49","Do6.1","27",3050190.53,3.737,64.02,20,20,"vPC188"
6455,"ROI125","Dd1.1","5",3049614.54,7.162,116.29,16.1,5,"vPC123"
6456,"ROI28","Dd7.1","11",3047914.07,2.318,34.86,20,20,"vPC76"
6457,"ROI26","Dn6.1","21",3047180.77,1.294,30.27,10.5,20,"vPC78"
6458,"ROI131","Df1.1","12",3047097.15,5.333,128.96,18.9,20,"vPC138"
6459,"ROI381","Df3.2","43",3044565.6,3.724,75.85,20,20,"vPC241"
6460,"ROI192","Do5.3","84",3044418.38,2.728,31.81,8.6,5.7,"vPC276"
6461,"ROI39","Dn6.1","21",3044039.46,3.88,56.79,20,20,"vPC124"
6462,"ROI381","Df1.2","41",3043751.91,3.723,75.86,20,20,"vPC241"
6463,"ROI67","Dd7.2","40",3042590.5,3.776,69.18,5.3,17.1,"vPC196"
6465,"ROI55","Dc5.3","62",3042105.22,3.524,64.21,20,20,"vPC41"
6466,"ROI193","Do6.3","85",3042074.87,2.604,41.31,20,20,"vPC73"
6467,"ROI26","Do7.2","57",3041970.66,1.329,30.59,20,20,"vPC164"
6468,"ROI105","Dd1.1","5",3041687.1,4.017,83.99,9.8,10.8,"vPC234"
6469,"ROI26","Do6.2","56",3040236.22,1.327,30.59,20,20,"vPC164"
6470,"ROI119","Do1.1","22",3476031.05,5.252,71.61,20,8.7,"vPC246"
6472,"ROI105","Dd1.2","34",3039386.71,4.019,83.98,9.8,17.6,"vPC234"
6473,"ROI93","Df4.1","15",3038656.73,3.268,77.66,18.9,20,"vPC109"
6474,"ROI25","Do1.3","80",3037503.28,2.029,27.98,20,20,"vPC213"
6475,"ROI100","Do7.1","28",3036456.95,3.962,77.75,11.4,20,"vPC220"
6476,"ROI45","Dn6.1","21",3035103.64,3.804,62.69,7.7,5,"vPC130"
6477,"ROI106","Do7.1","28",3034777.03,3.787,83.56,5,5,"vPC143"
6478,"ROI73","Do6.2","56",3034588.92,3.818,71.59,9.9,20,"vPC158"
6479,"ROI132","Do6.1","27",3033882.04,5.342,130.71,20,20,"vPC149"
6480,"ROI39","Df4.2","44",3032759.15,3.846,56.63,20,20,"vPC84"
6481,"ROI188","Do5.2","55",3031471.62,2.208,31.72,12.3,10.1,"vPC271"
6482,"ROI56","Dc2.3","59",3031283.57,3.5,64.38,20,20,"vPC21"
6483,"ROI14","Do7.1","28",3031103.24,0.856,20.02,19.7,7.9,"vPC179"
6484,"ROI27","Df4.2","44",3030983.54,1.276,32.84,20,20,"vPC162"
6485,"ROI45","Dc4.3","61",3030828.47,3.842,62.62,5,5,"vPC64"
6486,"ROI112","Dn3.1","18",3030795.26,4.483,98.05,15.3,20,"vPC6"
6487,"ROI26","Df1.3","70",3030664.85,1.297,30.21,10.7,20,"vPC78"
6488,"ROI25","Dn6.3","79",3030000.15,2.05,27.98,20,20,"vPC42"
6489,"ROI25","Do1.2","51",3029621.6,2.028,27.95,20,20,"vPC213"
6490,"ROI131","Df4.3","73",3028017.87,5.33,128.95,19,20,"vPC138"
6491,"ROI507","Df4.2","44",3537070,3.265,77.66,18.1,20,"vPC109"
6492,"ROI313","Df2.3","71",3026739.55,5.201,102.13,9.7,9.2,"vPC238"
6494,"ROI452","Dn6.2","50",4196690.82,3.974,68.47,20,20,"vPC72"
6495,"ROI100","Dd1.1","5",3025455.68,3.967,77.73,9,20,"vPC220"
6496,"ROI283","Df3.1","14",3024968.34,2.281,39.24,20,20,"vPC277"
6497,"ROI27","Df4.3","73",3024836.45,1.276,32.85,19.7,20,"vPC162"
6499,"ROI132","Do3.3","82",3024331.74,5.37,130.76,19.7,20,"vPC268"
6500,"ROI277","Df1.1","12",3023310.47,1.85,38.36,20,20,"vPC278"
6501,"ROI47","Do6.3","85",3023191.55,3.712,61.95,5,20,"vPC95"
6502,"ROI32","Df1.2","41",3022467.66,2.768,26.39,17.4,5,"vPC99"
6503,"ROI54","Dc3.2","31",3021464.38,3.31,49.2,5,10.8,"vPC77"
6504,"ROI106","Do7.2","57",3021391.14,3.787,83.56,5,5,"vPC143"
6505,"ROI39","Dd7.1","11",3517438.75,3.727,56.47,20,20,"vPC252"
6506,"ROI119","Do1.3","80",3447520.43,5.253,71.61,20,9.3,"vPC246"
6507,"ROI26","Dd7.2","40",3019103.01,1.296,30.21,11.5,20,"vPC78"
6508,"ROI81","Dc2.3","59",3019075.26,3.379,73.61,16.5,20,"vPC28"
6509,"ROI39","Df4.3","73",3017967.12,3.846,56.64,20,20,"vPC84"
6510,"ROI39","Dc1.2","29",3017949.36,3.88,56.54,20,20,"vPC124"
6512,"ROI67","Dd7.3","69",3015674.35,3.778,69.18,5,17.6,"vPC196"
6513,"ROI68","Dn5.1","20",3015367.6,3.861,71.02,7.9,20,"vPC36"
6514,"ROI39","Dd1.2","34",3014904.64,3.85,56.71,9.1,20,"vPC84"
6515,"ROI452","Dn6.1","21",4247150.34,3.973,68.48,20,20,"vPC72"
6517,"ROI25","Do3.3","82",3012634.01,2.027,27.95,20,20,"vPC213"
6519,"ROI25","Dd3.1","7",3012506.26,2.031,27.94,20,16.5,"vPC213"
6520,"ROI27","Do6.2","56",3011935.65,1.278,32.83,17.2,20,"vPC162"
6521,"ROI46","Dd3.3","65",3011840.33,3.794,62.77,10.7,5,"vPC130"
6522,"ROI128","Dd3.1","7",3008988.52,7.247,130.5,20,20,"vPC210"
6523,"ROI87","Df4.2","44",3008737.11,3.197,74.97,20,20,"vPC131"
6524,"ROI20","Dn1.2","45",3008123.18,1.597,25.86,20,20,"vPC62"
6525,"ROI51","Dd5.3","67",4535548.69,3.667,63.66,7,5,"vPC110"
6527,"ROI20","Do4.3","83",3005135,1.623,25.82,15.5,20,"vPC247"
6528,"ROI375","Do7.3","86",3004439.53,3.628,74.86,20,20,"vPC195"
6529,"ROI67","Do1.2","51",3631831.93,3.787,69.17,5.4,13.1,"vPC196"
6531,"ROI125","Dd3.2","36",3002206.99,7.167,116.26,18.4,5,"vPC123"
6535,"ROI19","Df3.3","72",3000155.44,1.313,23.51,20,20,"vPC128"
6536,"ROI100","Do7.2","57",2999451.63,3.963,77.74,11.6,20,"vPC220"
6537,"ROI125","Dd3.3","65",2999193.28,7.166,116.26,18.3,5,"vPC123"
6538,"ROI77","Dd2.3","64",2998208.13,3.703,74.53,7,20,"vPC222"
6539,"ROI290","Df2.2","42",2996876.62,4.125,69.66,20,20,"vPC240"
6540,"ROI39","Dc1.3","58",2996752.75,3.879,56.55,20,20,"vPC124"
6541,"ROI105","Dd5.1","9",2994895.22,4.023,83.97,10.3,10.6,"vPC234"
6542,"ROI20","Do5.3","84",2994542.55,1.581,25.86,16.8,20,"vPC279"
6543,"ROI119","Do2.1","23",3409883.23,5.25,71.61,20,11.1,"vPC246"
6544,"ROI131","Df3.2","43",2994088.62,5.332,128.95,20,20,"vPC138"
6545,"ROI81","Dd2.3","64",2992808.78,3.36,73.64,5,20,"vPC136"
6546,"ROI55","Dc4.2","32",2992328.66,3.522,64.21,19.8,20,"vPC41"
6547,"ROI39","Dd2.3","64",2991434.99,3.728,56.48,20,20,"vPC252"
6548,"ROI125","Dd3.1","7",2991379.88,7.167,116.26,17.6,5,"vPC123"
6549,"ROI79","Dc1.1","0",2990535.54,3.36,71.16,5,15.3,"vPC262"
6550,"ROI142","Dn4.1","19",2989503.59,1.13,24.11,14.7,20,"vPC168"
6551,"ROI381","Df3.3","72",2989099.43,3.724,75.85,20,20,"vPC241"
6552,"ROI54","Dn5.3","78",2987239.48,3.31,49.21,5,7.3,"vPC77"
6553,"ROI131","Df1.3","70",2987101.63,5.333,128.96,18.9,20,"vPC138"
6554,"ROI20","Dn1.3","74",2986957.46,1.596,25.86,20,20,"vPC62"
6555,"ROI51","Df2.3","71",2986927.06,3.66,63.75,5,20,"vPC110"
6556,"ROI106","Do3.2","53",2985949.69,3.756,82.96,18.1,5,"vPC80"
6557,"ROI79","Dc1.2","29",2985480.81,3.361,71.15,5,18.7,"vPC262"
6558,"ROI132","Df2.2","42",2984309.78,5.345,130.72,20,20,"vPC149"
6560,"ROI39","Dn6.2","50",2983473.31,3.879,56.79,20,20,"vPC124"
6562,"ROI100","Do7.3","86",2982616.83,3.963,77.74,11.9,20,"vPC220"
6563,"ROI49","Do2.1","23",2982505.46,3.735,64,8.3,20,"vPC188"
6564,"ROI392","Do2.2","52",2982215.75,3.652,67.27,14.6,20,"vPC229"
6565,"ROI87","Dn1.2","45",2981503.85,3.214,74.91,20,20,"vPC187"
6566,"ROI26","Df3.3","72",2981408.44,1.297,30.21,10.8,20,"vPC78"
6567,"ROI55","Dc4.1","3",2981014.94,3.523,64.2,18.2,20,"vPC41"
6568,"ROI131","Df4.2","44",2980620.9,5.33,128.95,18.8,20,"vPC138"
6569,"ROI19","Df3.2","43",2980567.49,1.313,23.51,20,20,"vPC128"
6570,"ROI100","Dd1.2","34",2980415.54,3.968,77.73,9,20,"vPC220"
6572,"ROI79","Dc5.3","62",2979187.12,3.385,71.13,5,16.7,"vPC57"
6573,"ROI74","Dn3.1","18",2978976.45,3.784,72.78,20,20,"vPC8"
6574,"ROI99","Dn1.2","45",2978790.48,4.053,77.38,10.1,20,"vPC98"
6575,"ROI39","Dd7.2","40",3474300.19,3.727,56.48,20,20,"vPC252"
6576,"ROI46","Do4.3","83",2978077.59,3.794,62.7,5,5,"vPC130"
6577,"ROI45","Dn6.2","50",2978034.97,3.804,62.7,8.1,5,"vPC130"
6578,"ROI32","Do2.2","52",2977989.13,2.809,26.31,13.8,8.2,"vPC184"
6579,"ROI51","Df1.2","41",2977666.91,3.666,63.79,5,20,"vPC110"
6580,"ROI144","Dn5.2","49",2977415.15,1.467,29.25,20,20,"vPC280"
6581,"ROI25","Do3.1","24",2976609.9,2.026,27.95,20,20,"vPC213"
6582,"ROI106","Do6.1","27",2976448.13,3.788,83.54,5,5,"vPC143"
6584,"ROI381","Df2.2","42",2975516.03,3.725,75.84,20,20,"vPC241"
6585,"ROI25","Dn4.2","48",3523743.66,2.053,27.98,20,20,"vPC42"
6586,"ROI87","Dn1.1","16",2974722.23,3.212,74.91,20,20,"vPC187"
6588,"ROI173","Dn6.2","50",2973324.4,3.936,74.23,20,20,"vPC224"
6589,"ROI89","Df2.2","42",2973234.65,3.382,75.84,20,20,"vPC267"
