ID,GroupID,SI,Amplitude,Center,LW..Hz.
15293,3099,49,334001.82,"1.200,  28.77","20.0,   20.0"
15321,230,49,383682.43,"3.425,  78.81","20.0,   20.0"
15397,579,49,289664.19,"3.785,  70.94","20.0,   20.0"
15410,3462,49,355478.82,"1.488,  31.21","20.0,   20.0"
15415,1190,49,254232.34,"2.036,  29.91","20.0,   20.0"
15431,4735,49,256007.83,"6.385, 106.51","20.0,   20.0"
15459,3796,49,246874.62,"7.031, 112.32","20.0,   20.0"
15472,3203,49,352046.67,"1.788,  33.73","20.0,   20.0"
15486,454,49,114357.92,"6.674, 136.36","5.0,   20.0"
15547,3462,49,336408.43,"1.549,  32.63","20.0,   20.0"
15579,4796,49,294867.17,"3.108,  49.87","20.0,   20.0"
15609,4810,49,276350.38,"2.405,  39.61","20.0,   20.0"
15641,813,49,241574.21,"2.099,  33.53","20.0,   20.0"
15643,4820,49,320488.92,"4.398, 102.28","20.0,   20.0"
15682,174,49,244516.95,"3.623,  65.87","12.9,   20.0"
15703,2008,49,283872.04,"0.886,  18.93","20.0,   20.0"
15758,3486,49,186969.23,"5.354, 122.63","11.4,   15.5"
15768,3462,49,370629.83,"1.629,  31.87","20.0,   20.0"
15788,174,49,311809.83,"3.471,  61.61","20.0,   20.0"
15809,2693,49,344772.22,"2.279,  33.35","20.0,   20.0"
15848,2406,49,305107.87,"6.716, 104.53","20.0,   20.0"
15868,3869,49,389785.05,"1.704,  38.46","20.0,   20.0"
15888,3099,49,264122.09,"1.134,  25.58","20.0,   20.0"
15900,1476,49,282695.3,"2.804,  38.45","20.0,   20.0"
15924,847,49,319647.68,"2.642,  46.68","20.0,   20.0"
15937,2549,49,401254.49,"4.239,  64.63","20.0,   20.0"
15952,3099,49,391180.8,"1.415,  26.08","20.0,   20.0"
15953,813,49,310635.37,"1.988,  33.50","20.0,   20.0"
15960,174,49,282641.07,"3.499,  66.29","20.0,   20.0"
15972,4934,49,293782.29,"4.355,  63.17","20.0,   20.0"
15980,2549,49,369835.3,"4.395,  64.83","20.0,   20.0"
15983,579,49,280243.1,"3.714,  72.60","20.0,   20.0"
15984,2008,49,215369.69,"0.915,  22.86","15.1,   20.0"
15995,3462,49,324193.77,"1.577,  31.93","20.0,   20.0"
16006,230,49,281499.62,"3.541,  76.44","19.6,   20.0"
25,12,50,36865146.8,"3.771,  63.31","15.0,    5.0"
129,74,50,17756982.72,"5.401,  93.47","8.6,    5.0"
184,99,50,26840083,"3.315,  71.50","20.0,   20.0"
247,12,50,22549521.56,"3.687,  62.56","20.0,   20.0"
287,12,50,24165482.74,"3.867,  62.57","20.0,   20.0"
298,12,50,16745554.32,"3.629,  63.82","12.7,   20.0"
333,642,50,16387019.1,"3.312,  77.74","15.0,   20.0"
395,12,50,13746666.78,"3.805,  62.10","11.9,   20.0"
416,255,50,18887135.17,"3.838,  74.18","20.0,   10.9"
455,195,50,10963826.5,"5.139,  93.76","7.5,    5.0"
458,642,50,19125451.83,"3.382,  77.86","20.0,   20.0"
473,201,50,17185148.33,"4.119,  79.09","17.5,    7.6"
475,2397,50,11197811.08,"1.271,  30.54","9.2,   20.0"
483,12,50,14551462.23,"3.655,  63.82","10.8,   20.0"
502,255,50,16600329.87,"3.745,  74.39","19.4,   14.0"
531,225,50,19360299.48,"3.790,  83.46","20.0,   20.0"
556,231,50,14498593.47,"3.466,  72.96","18.0,    5.0"
563,12,50,16509002.53,"3.742,  62.02","18.7,    5.0"
600,246,50,12720292.05,"4.510,  97.94","14.9,    5.0"
618,99,50,15924652.83,"3.387,  71.10","20.0,    8.1"
632,255,50,16890297.59,"4.038,  75.52","20.0,   14.8"
750,12,50,14209387.14,"3.711,  62.51","18.3,   20.0"
846,2397,50,11514331.39,"1.310,  30.13","19.7,   20.0"
871,231,50,10023081.9,"3.397,  73.59","18.5,   20.0"
899,255,50,12134383.77,"3.787,  72.82","20.0,   17.3"
905,351,50,12001717.86,"3.163,  76.04","20.0,   20.0"
959,12,50,8070568.86,"3.786,  62.59","12.5,    5.0"
971,12,50,11748818.89,"3.665,  62.63","19.1,   20.0"
1001,255,50,9634869.18,"3.693,  74.66","19.3,   12.8"
1083,4124,50,7515262.04,"0.999,  21.07","14.1,   12.7"
1121,12,50,5274470.27,"3.850,  62.62","5.0,   16.2"
1122,411,50,3894782.71,"3.348,  49.85","5.0,    5.0"
1168,3426,50,4984244.67,"1.464,  31.70","8.9,   20.0"
1208,439,50,5101222.77,"1.129,  24.11","12.3,   15.1"
1214,99,50,7376253.74,"3.336,  71.57","14.7,   20.0"
1226,12,50,6723110.94,"3.823,  61.96","8.8,   20.0"
1264,2838,50,6446739.75,"0.933,  15.29","18.6,   20.0"
1291,4124,50,6658150.7,"1.031,  20.52","17.2,   17.7"
1342,642,50,7436448.52,"3.280,  77.66","20.0,   20.0"
1359,476,50,3962523.5,"2.911,  37.59","7.6,   20.0"
1459,231,50,5802313.58,"3.194,  74.94","20.0,   20.0"
1548,1018,50,5721533.17,"4.269, 104.12","20.0,   20.0"
1592,231,50,3234024.1,"3.451,  72.94","5.0,    5.0"
1633,12,50,4307595.32,"3.609,  63.82","5.7,   20.0"
1694,4124,50,3265420.57,"1.090,  22.59","11.7,   20.0"
1696,12,50,3289418.32,"3.725,  61.99","5.0,    5.0"
1719,747,50,4052091.18,"3.757,  56.53","16.6,   20.0"
1747,591,50,2618454.03,"3.203,  54.71","5.0,   10.3"
1832,12,50,2978034.97,"3.804,  62.70","8.1,    5.0"
1902,12,50,4449656.43,"3.673,  63.80","7.1,   20.0"
1917,642,50,4464487.19,"3.492,  76.55","20.0,   20.0"
1968,747,50,3126514.63,"3.811,  56.63","20.0,   20.0"
2002,411,50,1808234.25,"3.310,  49.27","5.0,   16.6"
2027,642,50,4172549.15,"3.400,  77.77","14.5,   20.0"
2066,4124,50,3576491.61,"0.984,  20.09","18.1,   20.0"
2128,707,50,2383874.28,"4.369,  67.41","10.9,    8.8"
2150,4124,50,3284619.7,"0.940,  20.87","20.0,   20.0"
2179,2397,50,3236077.74,"1.293,  30.28","11.8,   20.0"
2250,747,50,1917729.32,"3.729,  55.48","8.0,   20.0"
2251,2838,50,3425413.28,"0.892, 14.392","20.0,   20.0"
2303,255,50,2124762.31,"3.872,  71.01","9.1,   20.0"
2332,779,50,3298428.3,"3.517,  66.56","20.0,   20.0"
2336,781,50,3025582.02,"3.974,  68.47","20.0,   20.0"
2367,2838,50,3230314.32,"0.961,  15.59","20.0,   20.0"
2385,255,50,2027003.43,"3.727,  74.39","5.0,   16.3"
2413,747,50,2983473.31,"3.879,  56.79","20.0,   20.0"
2418,642,50,2371624.93,"3.366,  77.92","8.3,   20.0"
2448,255,50,2973324.4,"3.936,  74.23","20.0,   20.0"
2452,816,50,1957338.17,"6.718, 136.61","9.4,   10.9"
2458,818,50,2204836.8,"2.631,  44.06","12.5,   19.0"
2469,231,50,4022029.54,"3.220,  74.91","20.0,   20.0"
2484,231,50,1992267.31,"3.383,  73.60","5.0,   20.0"
2604,231,50,3753087.48,"3.174,  74.86","20.0,   20.0"
2625,255,50,1902826.73,"3.762,  74.31","5.0,   20.0"
2634,642,50,3138689.93,"3.258,  77.63","20.0,   20.0"
2644,99,50,2132624.81,"3.369,  71.16","9.1,   20.0"
2664,1317,50,3072326.34,"2.050,  27.99","20.0,   20.0"
2700,894,50,2561719.68,"2.338,  47.13","16.2,   20.0"
2715,255,50,2849661.49,"3.653,  73.10","20.0,   20.0"
2719,901,50,1817682,"5.103,  77.14","12.1,    5.3"
2758,916,50,1649349.58,"3.514,  68.87","10.4,   20.0"
2797,99,50,1381527.98,"3.404,  71.04","5.0,    5.0"
2828,255,50,1668988.28,"3.809,  71.61","10.2,   20.0"
2832,747,50,2540835.44,"3.848,  56.80","20.0,   20.0"
2860,2200,50,2139345.65,"1.595,  25.86","20.0,   20.0"
2870,255,50,1227734.39,"3.893,  74.46","6.2,   19.8"
2893,12,50,1216247.62,"3.643,  64.50","8.8,    5.0"
2911,963,50,1713521.17,"3.806,  69.17","12.6,   20.0"
2958,12,50,2357476.01,"3.509,  64.43","20.0,   20.0"
2972,984,50,2179929.59,"1.453,  29.25","20.0,   20.0"
3070,818,50,1733783.85,"2.662,  44.59","20.0,   17.5"
3077,1018,50,2156018.45,"4.239, 104.63","20.0,   20.0"
3117,1098,50,1881375.08,"2.130,  46.05","18.7,   20.0"
3125,779,50,1790030.81,"3.498,  65.66","17.7,   20.0"
3136,439,50,1768941.5,"1.116,  24.64","17.6,   20.0"
3158,2838,50,1798554.94,"0.913,  16.21","20.0,    5.0"
3193,12,50,1842714.5,"3.690,  65.65","19.7,   20.0"
3205,1073,50,1449862.69,"4.733,  86.12","9.9,   20.0"
3240,1090,50,1374273.31,"4.026,  64.43","12.2,   20.0"
3274,1098,50,2007686.02,"2.166,  44.63","20.0,   20.0"
3332,2397,50,1757533.64,"1.153,  23.55","13.9,   20.0"
3368,2838,50,2099213.88,"0.989,  15.76","20.0,   20.0"
3451,2397,50,1759607.78,"1.350,  30.50","20.0,   20.0"
3485,1158,50,1014892.54,"4.371,  74.16","7.1,   11.7"
3556,1177,50,1611910.6,"2.031,  38.53","20.0,   20.0"
3586,2838,50,1599502.19,"0.810,  15.59","20.0,   20.0"
3594,1195,50,1349052.63,"1.643,  23.53","16.0,   20.0"
3601,4124,50,1481784.27,"1.240,  22.30","20.0,   20.0"
3683,255,50,991095.6,"3.710,  74.73","5.0,    5.0"
3696,2851,50,1494639.32,"2.079,  33.37","20.0,   20.0"
3704,231,50,1878995.3,"3.251,  74.96","20.0,   20.0"
3706,3402,50,1317391.66,"2.458,  47.23","15.6,   20.0"
3733,1317,50,1398892.59,"1.824,  26.95","20.0,   20.0"
3736,1236,50,1360543.32,"2.760,  26.42","17.9,    5.0"
3783,1073,50,1034087.28,"4.690,  86.23","9.8,   14.4"
3796,2397,50,1378689.33,"1.306,  23.52","20.0,   20.0"
3810,747,50,2193855.87,"3.789,  56.64","20.0,   20.0"
3832,1262,50,1432082,"2.041,  29.21","20.0,   20.0"
3879,1280,50,926273.52,"2.827,  44.21","6.8,   20.0"
3901,4124,50,1526629.45,"0.964,  20.87","15.4,   20.0"
3931,255,50,1072859.04,"3.676,  74.62","5.0,   20.0"
3934,1302,50,976293.12,"1.714,  33.68","9.6,   20.0"
3963,1314,50,1511570.26,"2.319,  51.87","20.0,   20.0"
3978,4124,50,1624235.04,"0.897,  21.86","20.0,   20.0"
3980,1317,50,1373385.58,"1.906,  26.40","20.0,   20.0"
4017,2469,50,1215753,"2.311,  34.88","20.0,   20.0"
4033,4124,50,1613337.73,"0.850,  20.12","20.0,   20.0"
4053,1338,50,1773272.3,"4.146,  71.73","20.0,   20.0"
4054,1339,50,1243932.1,"2.981,  62.54","20.0,   20.0"
4069,1347,50,770219.11,"3.438,  52.55","6.9,    9.2"
4070,984,50,1352811.7,"1.427,  29.59","20.0,   20.0"
4086,1354,50,985078.98,"2.330,  54.55","12.1,   14.5"
4184,2838,50,1667959.77,"0.983, 14.797","20.0,   20.0"
4210,642,50,1519911.5,"3.226,  77.71","20.0,   20.0"
4230,2200,50,1180506.38,"1.737,  25.49","20.0,   20.0"
4244,1395,50,898147.5,"2.727,  32.50","11.2,   14.3"
4276,1395,50,936428.2,"2.756,  32.51","11.1,   14.3"
4281,1405,50,1148610.89,"2.176,  32.51","18.9,   20.0"
4300,2397,50,1182451.51,"1.269,  32.85","20.0,   20.0"
4328,12,50,1351635.73,"3.663,  64.51","16.2,    5.0"
4343,439,50,1460177.26,"1.110,  24.04","12.1,   20.0"
4421,1090,50,1029709.97,"4.006,  64.43","8.9,   20.0"
4431,2838,50,1192774.82,"0.959,  16.73","20.0,   20.0"
4449,1450,50,1022997.89,"2.600,  53.39","20.0,    9.2"
4457,1452,50,1415913.7,"2.802,  39.08","20.0,   20.0"
4467,1452,50,1334915.63,"2.727,  38.71","20.0,   20.0"
4498,1465,50,605846.28,"6.309, 109.91","5.7,   11.5"
4509,1405,50,931737.6,"2.205,  32.50","14.9,   20.0"
4516,1469,50,1054525.21,"4.056,  77.38","17.7,   20.0"
4538,2397,50,1251644.1,"1.263,  23.63","20.0,   20.0"
4555,781,50,1122089.94,"3.965,  68.93","20.0,   20.0"
4556,1480,50,624628.8,"6.241, 104.92","5.5,    6.0"
4584,1489,50,947884.64,"4.580,  85.88","14.5,   20.0"
4660,1317,50,1161308.05,"2.107,  26.94","20.0,   20.0"
4689,2397,50,1097406.92,"1.227,  28.18","20.0,   20.0"
4717,4124,50,1066405.27,"0.976,  21.96","20.0,   20.0"
4725,2397,50,1053662.96,"1.341,  25.59","20.0,   20.0"
4765,4124,50,803040.42,"0.946,  19.39","15.4,   20.0"
4849,2838,50,810910.54,"0.997,  17.27","15.1,   20.0"
4875,2469,50,1255361.79,"2.341,  34.85","20.0,   20.0"
4892,255,50,1176953.61,"3.748,  73.90","20.0,   20.0"
4903,779,50,623825.4,"3.481,  65.65","5.0,   20.0"
4909,1573,50,1240015.22,"2.314,  49.65","20.0,   20.0"
4934,1579,50,1117157,"1.989,  31.53","20.0,   20.0"
4944,781,50,1171108.8,"3.982,  68.02","20.0,    5.4"
4950,201,50,655737.14,"4.045,  79.07","6.1,   20.0"
4956,1584,50,1036831.19,"5.327, 128.96","20.0,   20.0"
4964,4124,50,860457.8,"1.046,  21.15","11.9,   20.0"
4982,1018,50,1244659.98,"4.289, 104.49","20.0,   20.0"
5014,4124,50,1091821.29,"1.087,  21.56","20.0,   20.0"
5048,4124,50,977662.44,"0.900,  19.62","20.0,   20.0"
5049,1609,50,635270.95,"1.849,  18.76","7.5,   10.3"
5053,255,50,529907.81,"4.118,  75.51","5.0,   20.0"
5059,1302,50,1226776.86,"1.802,  33.92","20.0,   20.0"
5089,1623,50,1124963.59,"2.860,  45.67","20.0,   20.0"
5102,747,50,1182803.12,"3.718,  56.54","20.0,   20.0"
5111,1630,50,967878.59,"5.337, 130.74","20.0,   20.0"
5116,255,50,778166.79,"3.688,  74.13","10.8,   16.3"
5170,2397,50,685115.52,"1.273,  29.88","13.6,   16.8"
5175,4124,50,915482.7,"0.997,  19.64","20.0,   20.0"
5198,1656,50,697753.13,"6.675, 115.10","9.9,   20.0"
5206,231,50,1028479.02,"3.315,  74.61","20.0,   20.0"
5209,2397,50,1085434.56,"1.315,  29.67","20.0,   20.0"
5239,12,50,919185.08,"3.730,  64.04","20.0,   20.0"
5246,255,50,880293.97,"3.743,  75.92","20.0,   20.0"
5253,255,50,849177.7,"3.460,  75.00","20.0,   20.0"
5263,255,50,1007025.43,"3.946,  74.79","20.0,   20.0"
5309,1469,50,1110766.83,"4.061,  76.51","20.0,   20.0"
5371,984,50,1120151.09,"1.478,  29.11","20.0,   20.0"
5383,4124,50,792736.58,"0.989,  20.63","11.0,    5.0"
5389,3302,50,769325.74,"2.256,  33.41","20.0,   20.0"
5391,4124,50,851215.28,"0.825,  19.38","19.9,   20.0"
5478,1722,50,780413.77,"4.107,  65.77","14.9,   20.0"
5482,747,50,1355070.25,"3.832,  56.44","20.0,   20.0"
5487,1724,50,805956.9,"0.861, 11.177","17.0,   20.0"
5500,2838,50,988462.35,"1.005,  15.26","20.0,   20.0"
5545,1746,50,889206.25,"0.868,  22.96","20.0,   20.0"
5555,1750,50,810581.25,"1.902,  41.68","20.0,   20.0"
5608,2838,50,1107345.93,"1.012,  16.31","20.0,   20.0"
5639,255,50,738967.84,"4.045,  73.29","20.0,   20.0"
5731,1317,50,688794.25,"2.131,  26.99","11.5,   20.0"
5739,2397,50,694786.45,"1.243,  29.32","20.0,   20.0"
5760,3426,50,833594.17,"1.503,  31.50","20.0,   20.0"
5784,1821,50,931510.59,"6.705, 112.19","20.0,   20.0"
5799,1018,50,920056.95,"4.266, 104.94","20.0,   20.0"
5870,4124,50,823155.21,"0.965,  21.41","20.0,    5.0"
5890,439,50,787301.35,"1.044,  23.76","20.0,   20.0"
5901,1848,50,496423.67,"3.693,  52.45","7.3,   20.0"
5909,1852,50,803835.38,"6.730, 121.87","18.2,   20.0"
5942,1862,50,452162.41,"4.436,  90.24","6.2,    5.5"
5971,1870,50,872107.4,"7.141, 130.09","20.0,   20.0"
5985,1873,50,792421.25,"4.009,  56.97","20.0,   20.0"
6001,1878,50,654576.26,"3.273,  53.91","16.6,   20.0"
6029,2838,50,790516.55,"0.927,  16.71","19.5,   20.0"
6061,255,50,535356.22,"3.458,  74.37","10.3,   10.6"
6089,1302,50,665295.99,"1.650,  33.65","15.6,   20.0"
6104,916,50,709589.18,"3.486,  68.86","12.8,   20.0"
6111,818,50,1002208.22,"2.684,  44.52","20.0,   20.0"
6166,255,50,532343.4,"3.500,  74.69","20.0,   20.0"
6178,1925,50,742725.78,"0.954,  7.455","18.4,   20.0"
6187,1317,50,855153.35,"2.037,  26.97","20.0,   20.0"
6214,255,50,460406.86,"3.514,  74.59","20.0,   20.0"
6253,1952,50,481884.5,"1.185, 12.545","7.8,   20.0"
6270,4124,50,788882.13,"1.061,  22.10","20.0,   20.0"
6273,12,50,493243.58,"3.675,  65.63","5.0,   20.0"
6283,1963,50,512201.5,"0.681, 12.193","9.8,   13.0"
6308,1317,50,673472.98,"1.777,  26.94","20.0,   20.0"
6331,12,50,719958.25,"3.565,  63.75","20.0,   20.0"
6376,818,50,852269.79,"2.643,  44.64","19.7,   13.4"
6377,4124,50,805632.78,"0.989,  23.08","20.0,   20.0"
6430,4124,50,695702.76,"1.254,  19.83","20.0,   20.0"
6440,4124,50,760843.88,"0.861,  21.42","20.0,   20.0"
6466,2022,50,501257.54,"1.035, 12.059","14.0,   20.0"
6474,747,50,815667.68,"3.643,  56.54","20.0,   20.0"
6492,231,50,895450.84,"3.275,  74.83","20.0,   20.0"
6564,2060,50,384765.72,"5.104,  95.62","6.5,   20.0"
6603,12,50,690012,"3.652,  65.09","20.0,   20.0"
6605,12,50,605279.78,"3.575,  63.43","20.0,   20.0"
6611,1018,50,699273.67,"4.236, 104.04","20.0,   20.0"
6646,2397,50,729185.35,"1.280,  24.92","20.0,   20.0"
6658,2397,50,631063.6,"1.168,  29.10","20.0,   20.0"
6710,747,50,1018690.89,"3.826,  56.98","20.0,   20.0"
6723,2838,50,775596.55,"1.011,  17.73","20.0,   20.0"
6769,747,50,394296.29,"3.694,  55.50","9.9,   20.0"
6845,1354,50,438095.37,"2.300,  54.80","7.6,   20.0"
6847,255,50,800915.27,"3.631,  74.21","20.0,   20.0"
6857,4124,50,643358.53,"0.920,  19.13","19.1,   20.0"
6863,781,50,870085.33,"3.990,  68.72","18.1,   20.0"
6875,1469,50,739379.03,"3.972,  77.77","20.0,   20.0"
6879,642,50,773272.12,"3.425,  77.40","20.0,   20.0"
6882,2022,50,679428.08,"0.978, 12.440","20.0,   20.0"
6889,2838,50,365368.11,"1.191,  15.89","7.5,   20.0"
6925,2838,50,707735.33,"1.042,  17.37","20.0,   20.0"
7028,1262,50,943416.76,"2.063,  29.14","20.0,   20.0"
7052,12,50,510784.43,"3.589,  64.22","11.9,   20.0"
7059,2200,50,779542.58,"1.705,  26.10","20.0,   20.0"
7066,2397,50,768001.43,"1.198,  24.08","20.0,   20.0"
7075,255,50,666866.76,"3.910,  70.63","20.0,   20.0"
7149,2397,50,725693.65,"1.318,  30.68","20.0,   20.0"
7151,2397,50,710982.7,"1.357,  27.81","20.0,   20.0"
7175,4124,50,745826.05,"0.916,  20.94","20.0,   20.0"
7215,1177,50,798621.49,"2.003,  38.55","20.0,   20.0"
7219,255,50,626634.3,"3.856,  70.14","20.0,   20.0"
7236,231,50,338841.18,"3.389,  74.67","5.5,   20.0"
7243,2251,50,409933.62,"1.323,  15.72","6.1,   20.0"
7279,2397,50,674615.56,"1.333,  26.37","20.0,   20.0"
7289,2200,50,895887.58,"1.574,  25.95","20.0,   20.0"
7326,4124,50,592635.95,"1.077,  20.31","20.0,   20.0"
7426,1724,50,704921.58,"0.916, 11.734","20.0,   20.0"
7432,747,50,708044.91,"3.891,  56.33","20.0,   20.0"
7437,1314,50,371110.63,"2.301,  51.83","6.2,   20.0"
7447,2308,50,482298,"4.865,  86.18","16.1,   20.0"
7465,2319,50,700652.6,"2.098,  41.67","20.0,   20.0"
7491,747,50,609172.63,"3.675,  55.62","20.0,   20.0"
7544,2397,50,649880.42,"1.298,  32.48","20.0,   20.0"
7553,255,50,348778.15,"3.716,  72.70","10.9,   20.0"
7626,4124,50,576401.98,"1.364,  21.82","20.0,   20.0"
7689,2455,50,615661.56,"4.202, 101.66","20.0,   20.0"
7694,2397,50,648476.75,"1.437,  26.92","20.0,   20.0"
7698,2399,50,483259.93,"1.479,  17.28","15.2,   20.0"
7707,1177,50,845304.56,"2.056,  38.54","20.0,   20.0"
7764,1018,50,620609.33,"4.321, 104.32","20.0,   20.0"
7782,231,50,505683.98,"3.372,  74.32","20.0,   20.0"
7791,4124,50,510768.27,"0.938,  21.85","17.8,   20.0"
7792,2838,50,581565.94,"0.896,  16.83","20.0,   20.0"
7797,2426,50,454696.85,"3.500,  60.75","17.9,   20.0"
7799,2838,50,615924.88,"0.959, 14.228","20.0,   20.0"
7812,2022,50,489923.31,"1.098, 12.055","19.6,   20.0"
7826,1878,50,553756.35,"3.264,  52.64","20.0,   20.0"
7829,231,50,741554.5,"3.136,  74.81","20.0,   20.0"
7839,255,50,544656.84,"3.655,  71.87","20.0,   20.0"
7880,2455,50,648423.86,"4.263, 102.62","20.0,   20.0"
7902,1317,50,621586.04,"2.078,  26.89","20.0,   20.0"
7905,2469,50,658874.36,"2.256,  35.41","20.0,   20.0"
7939,2475,50,508653.73,"4.029,  83.98","16.2,   20.0"
7956,2482,50,555757.64,"1.577,  16.13","20.0,   20.0"
7957,2483,50,713456.62,"2.113,  53.20","20.0,   20.0"
7969,2397,50,675015.06,"1.194,  26.98","20.0,   20.0"
7985,255,50,417655.27,"3.672,  72.17","20.0,   20.0"
8030,1317,50,744830.61,"1.803,  26.85","20.0,   20.0"
8136,2548,50,556877.78,"3.752,  78.77","20.0,   20.0"
8164,2200,50,736569.29,"1.615,  25.82","19.9,   20.0"
8168,411,50,251919.81,"3.303,  49.63","5.0,    5.0"
8170,2559,50,612569.53,"1.961,  40.71","20.0,   20.0"
8188,12,50,657608.28,"3.406,  63.37","20.0,   20.0"
8214,963,50,357994.46,"3.784,  69.17","5.7,   20.0"
8234,2838,50,545010.68,"0.962,  16.15","20.0,    5.0"
8249,2587,50,636625.23,"1.818,  29.72","20.0,   20.0"
8255,1236,50,406420.75,"2.796,  26.36","13.5,    5.0"
8307,2397,50,582354.47,"1.274,  27.83","20.0,   20.0"
8309,2608,50,734819.23,"3.957,  72.33","20.0,   20.0"
8331,12,50,677213.92,"3.535,  64.03","20.0,   20.0"
8373,4124,50,576456.35,"1.001,  22.55","20.0,   20.0"
8457,1317,50,678277.23,"1.845,  26.95","20.0,   20.0"
8459,255,50,454207.01,"3.818,  70.93","20.0,   20.0"
8472,2838,50,562810.78,"0.870,  15.61","20.0,   20.0"
8500,4124,50,631500,"1.014,  21.68","20.0,   20.0"
8576,2838,50,542866.21,"0.932, 13.874","20.0,   20.0"
8604,2397,50,1075365.8,"1.272,  31.00","18.1,   15.5"
8641,747,50,329621.31,"3.858,  57.17","6.2,   20.0"
8644,747,50,767141.96,"3.687,  56.46","20.0,   20.0"
8656,411,50,211568.67,"3.316,  48.95","5.0,    5.0"
8735,231,50,674111.98,"3.396,  72.87","20.0,   20.0"
8760,255,50,466703.77,"3.790,  75.49","20.0,   20.0"
8770,2397,50,497200.53,"1.147,  26.19","20.0,   20.0"
8788,2746,50,674836.39,"4.310,  70.21","20.0,   20.0"
8826,255,50,746962.94,"3.495,  73.88","20.0,   20.0"
8829,818,50,494421.37,"2.674,  43.51","20.0,   20.0"
8837,2838,50,284753.13,"1.009, 14.663","10.5,   20.0"
8856,12,50,608790.78,"3.587,  64.97","20.0,   20.0"
8883,642,50,584820.31,"3.163,  77.79","20.0,   20.0"
8892,12,50,609642.02,"3.591,  62.54","20.0,   20.0"
8924,2791,50,621919.37,"4.376,  64.85","20.0,   20.0"
8928,1262,50,521082.38,"2.025,  29.49","20.0,   20.0"
8965,2811,50,334697.17,"2.539,  31.30","9.4,   20.0"
8978,3426,50,540955.26,"1.521,  32.50","20.0,   20.0"
8989,2823,50,510797.56,"1.800,  42.29","20.0,   20.0"
9006,2475,50,268587.8,"3.974,  83.05","7.2,   20.0"
9019,2838,50,390569.74,"1.130, 14.745","20.0,   20.0"
9060,2851,50,581401.5,"2.013,  33.49","20.0,   20.0"
9141,2851,50,602390.32,"2.061,  33.34","20.0,   20.0"
9143,2876,50,529575.57,"4.455,  68.05","20.0,   20.0"
9151,2880,50,556883.21,"2.636,  46.65","20.0,   20.0"
9158,1579,50,553782.65,"2.012,  31.63","20.0,   20.0"
9172,2885,50,369690.18,"1.271,  52.28","14.4,   20.0"
9192,1090,50,559880.95,"4.018,  65.09","20.0,   20.0"
9213,1630,50,477197.16,"5.360, 130.79","17.9,   20.0"
9241,2906,50,277442.51,"1.386,  15.92","8.6,   16.3"
9260,2912,50,246533.12,"2.074, 11.834","7.1,   20.0"
9289,2397,50,456366.04,"1.280,  26.23","20.0,   20.0"
9308,779,50,498492.78,"3.543,  66.47","20.0,   20.0"
9326,4124,50,592111.06,"1.079,  19.13","20.0,   20.0"
9332,2940,50,618372.88,"1.916,  28.81","20.0,   20.0"
9347,2397,50,352398.48,"1.172,  28.11","15.3,   20.0"
9373,2397,50,603815.29,"1.154,  25.23","20.0,   20.0"
9378,12,50,545470.4,"3.717,  65.01","20.0,   20.0"
9388,2961,50,408523.41,"1.268,  18.53","20.0,   20.0"
9389,255,50,608217.59,"3.978,  74.69","20.0,   20.0"
9391,4124,50,365153.1,"1.167,  20.60","19.4,   20.0"
9412,2200,50,672298.84,"1.759,  25.44","20.0,   20.0"
9424,2838,50,279484.05,"1.018, 14.147","11.5,   20.0"
9446,591,50,350466.56,"3.226,  54.73","11.4,   20.0"
9450,2912,50,261832.49,"2.037, 12.012","9.7,   17.3"
9484,255,50,509537.48,"3.534,  74.16","20.0,   20.0"
9503,901,50,323949.02,"5.148,  76.64","11.9,    5.0"
9519,255,50,542400.53,"3.501,  75.36","20.0,   20.0"
9523,2397,50,570587.49,"1.286,  29.18","20.0,   20.0"
9542,255,50,405342.18,"3.634,  75.75","20.0,   20.0"
9570,4124,50,399382.52,"1.196,  21.79","20.0,   20.0"
9579,3019,50,476650.98,"2.070,  48.15","20.0,   20.0"
9601,747,50,299753.6,"3.771,  56.89","11.7,   20.0"
9607,781,50,487500.22,"3.953,  68.65","20.0,   20.0"
9627,2851,50,629340.77,"2.097,  33.22","20.0,   20.0"
9638,642,50,469147.87,"3.452,  77.37","20.0,   20.0"
